,name1,name2,id1,id2,similarity_score
65,h bahrasemani,h bahrasemani,A5107882155,A5107381979,100
66,h bahrasemani,m bahrami,A5107882155,A5074492767,73
67,h bahrasemani,h bahrasemani,A5107882155,A5107423172,100
68,neil r branda,nico brand,A5052954758,A5029365086,70
69,nicholas blomley,nicholas brunelle,A5028312431,A5008301049,79
70,behraad bahreyni,behdad bahrani,A5014284015,A5115910521,80
71,ellen balka,helen bailey,A5021049120,A5014553399,70
72,roberta berard,robert beringer,A5032187087,A5080379500,76
73,andrew p blaber,andrew phillip blaber,A5111618673,A5113110122,83
74,matthew brown,matthew l basso,A5041724055,A5048703653,71
75,matthew brown,matthew berkowitz,A5041724055,A5060702246,80
76,h bahrasemani,h bahrasemani,A5107883906,A5110576607,100
77,h bahrasemani,h bahrasemani,A5107883906,A5112345073,100
78,h bahrasemani,h bahrasemani,A5107883906,A5107895189,100
79,h bahrasemani,h bahrasemani,A5107883906,A5107440263,100
80,h bahrasemani,h bahrasemani,A5107883906,A5107907827,100
81,h bahrasemani,h bahrasemani,A5107883906,A5107381979,100
82,h bahrasemani,m bahrami,A5107883906,A5074492767,73
83,h bahrasemani,h bahrasemani,A5107883906,A5107423172,100
84,christopher beh,john‐christopher boyer,A5012256170,A5015743921,76
85,christopher beh,christopher buse,A5012256170,A5118970217,90
86,christopher beh,christoph batist,A5012256170,A5100235053,71
87,d m broun,d m broun,A5035348662,A5044710138,100
88,a blanchard,avner bachar,A5090446557,A5116170219,70
89,kaylee a byers,katie a berens,A5048116565,A5018133795,71
90,caroline barrière,caroline barclay,A5030122864,A5106171968,73
91,tanya m brown,tom brown,A5102916892,A5078745916,73
92,tom c brown,tom brown,A5112796676,A5078745916,90
93,andreǐ a bulatov,andreĭ a bulatov,A5103266587,A5108247017,94
94,john‐christopher boyer,christopher buse,A5015743921,A5118970217,74
95,richard bent,gerald bent,A5056543952,A5093415222,70
96,h bahrasemani,h bahrasemani,A5110576607,A5112345073,100
97,h bahrasemani,h bahrasemani,A5110576607,A5107895189,100
98,h bahrasemani,h bahrasemani,A5110576607,A5107440263,100
99,h bahrasemani,h bahrasemani,A5110576607,A5107907827,100
100,h bahrasemani,h bahrasemani,A5110576607,A5107381979,100
101,h bahrasemani,m bahrami,A5110576607,A5074492767,73
102,h bahrasemani,h bahrasemani,A5110576607,A5107423172,100
103,h bahrasemani,h bahrasemani,A5112345073,A5107895189,100
104,h bahrasemani,h bahrasemani,A5112345073,A5107440263,100
105,h bahrasemani,h bahrasemani,A5112345073,A5107907827,100
106,h bahrasemani,h bahrasemani,A5112345073,A5107381979,100
107,h bahrasemani,m bahrami,A5112345073,A5074492767,73
108,h bahrasemani,h bahrasemani,A5112345073,A5107423172,100
109,brittany barker,sarita baker,A5010594617,A5037354644,74
110,brittany barker,sarita baker,A5010594617,A5044427445,74
111,h bahrasemani,h bahrasemani,A5107895189,A5107440263,100
112,h bahrasemani,h bahrasemani,A5107895189,A5107907827,100
113,h bahrasemani,h bahrasemani,A5107895189,A5107381979,100
114,h bahrasemani,m bahrami,A5107895189,A5074492767,73
115,h bahrasemani,h bahrasemani,A5107895189,A5107423172,100
116,j c burzynski,j c burzynski,A5032934650,A5105843690,100
117,j c burzynski,j c burzynski,A5032934650,A5107904219,100
118,j c burzynski,j c burzynski,A5032934650,A5107901827,100
119,j c burzynski,j c burzynski,A5032934650,A5107459251,100
120,heather bliss,heather a baitz,A5081356061,A5020528755,71
121,jessica bouchard,jessica e m burch,A5022991962,A5009980299,73
122,douglas c braun,doug r braun,A5113442963,A5103066580,81
123,oliver r baker,e r blake,A5008930425,A5046379215,70
124,jamie baker,sarita baker,A5039070878,A5037354644,70
125,jamie baker,sarita baker,A5039070878,A5044427445,70
126,victoria brown,tom brown,A5054622019,A5078745916,70
127,lin bao,celine barton,A5102021220,A5086551641,70
128,edana beauvais,edana beauvais,A5045349823,A5106609507,100
129,megan barker,megan k barker,A5056468452,A5054202306,92
130,j c burzynski,j c burzynski,A5105843690,A5107904219,100
131,j c burzynski,j c burzynski,A5105843690,A5107901827,100
132,j c burzynski,j c burzynski,A5105843690,A5107459251,100
133,tim u h baumeister,tim baumeister,A5019595229,A5058323325,88
134,tim u h baumeister,tim baumeister,A5019595229,A5081296114,88
135,j c burzynski,j c burzynski,A5107904219,A5107901827,100
136,j c burzynski,j c burzynski,A5107904219,A5107459251,100
137,chandan bhardwaj,ajay bhardwaj,A5038524753,A5103173680,76
138,andreea bratu,tandeep brar,A5064542404,A5093131931,72
139,andreea bratu,andreea barbu,A5064542404,A5098667658,85
140,jacob brockerman,ma brockman,A5003243342,A5062945775,74
141,jacob brockerman,ma brockman,A5003243342,A5040066274,74
142,carmelina barone,celine barton,A5070712495,A5086551641,76
143,alexander b beams,alexandra beukens,A5091524549,A5114325817,71
144,scott bernard,scott bernstein,A5066969715,A5002125273,71
145,h bahrasemani,h bahrasemani,A5107440263,A5107907827,100
146,h bahrasemani,h bahrasemani,A5107440263,A5107381979,100
147,h bahrasemani,m bahrami,A5107440263,A5074492767,73
148,h bahrasemani,h bahrasemani,A5107440263,A5107423172,100
149,h bahrasemani,h bahrasemani,A5107907827,A5107381979,100
150,h bahrasemani,m bahrami,A5107907827,A5074492767,73
151,h bahrasemani,h bahrasemani,A5107907827,A5107423172,100
152,j c burzynski,j c burzynski,A5107901827,A5107459251,100
153,cécile bullock,cécile sabatier bullock,A5109673885,A5103921231,76
154,emily barr,emily betz,A5000551798,A5044183506,70
155,jil a busmann,jil busmann,A5072224327,A5074527350,92
156,mirza faisal beg,mirzafaisal beg,A5102760369,A5104015115,97
157,adrienne berchtold,adrienne barcket,A5016375531,A5114322973,76
158,alireza beigi,alireza beigi,A5067195321,A5099847245,100
159,lindsay bochon,lindsay babcock,A5079541410,A5049612023,76
160,florian baer,florian r bär,A5066677866,A5092691914,80
161,julie beadle,julie beadle,A5080646096,A5010164760,100
162,liam buirs,liam buirs,A5092167264,A5092009942,100
163,ma brockman,ma brockman,A5062945775,A5040066274,100
164,mckenzie s braley,mckenzie bahrami,A5068257934,A5087942681,73
165,andrew l bickell,al bickell,A5091568340,A5098008944,77
166,monica bhattacharjee,paloma bhattacharjee,A5044573188,A5010444190,80
167,zohra bhimani,azra bhanji,A5047260551,A5092223217,75
168,scott e bernstein,scott bernstein,A5057881599,A5002125273,94
169,tim baumeister,tim baumeister,A5058323325,A5081296114,100
170,zl brumme,zl brumme,A5084001641,A5010693015,100
171,zl brumme,z brumme,A5084001641,A5075252668,94
172,mckenzie bahrami,m bahrami,A5087942681,A5074492767,72
173,alishba bibal,alishba bilal,A5115512232,A5112957369,92
174,kaitlin m bruzzini,kaitlin l branch,A5035470041,A5036527660,71
175,sarita baker,sarita baker,A5037354644,A5044427445,100
176,sarah r bailey,samantha jr broadley,A5039848975,A5116263321,71
177,courtney bogstie,cornel bogle,A5098815206,A5115946934,71
178,h bahrasemani,m bahrami,A5107381979,A5074492767,73
179,h bahrasemani,h bahrasemani,A5107381979,A5107423172,100
180,christopher buse,christoph batist,A5118970217,A5100235053,75
181,zl brumme,z brumme,A5010693015,A5075252668,94
182,ignacio calderon de la barca,igacio calderon de la barca,A5017248675,A5050733708,98
183,m bahrami,h bahrasemani,A5074492767,A5107423172,73
184,tandeep brar,andreea barbu,A5093131931,A5098667658,72
185,j chen,mo chen,A5107886267,A5100387244,77
186,j chen,xi chen,A5107886267,A5100690182,77
187,j chen,jing chen,A5107886267,A5100394876,80
188,j chen,j chen,A5107886267,A5100609084,100
189,j chen,j chen,A5107886267,A5106470991,100
190,j chen,xi chen,A5107886267,A5100329904,77
191,j chen,si chen,A5107886267,A5100366176,77
192,j chen,j chen,A5107886267,A5108293215,100
193,j chen,j chacón,A5107886267,A5074510211,71
194,j chen,j chen,A5107886267,A5082104726,100
195,john j clague,j j clague,A5090873433,A5000296592,87
196,sheelagh carpendale,hannah carpendale,A5012561411,A5116816635,78
197,jennifer a chan,jennifer chutter,A5067228740,A5020073904,71
198,jennifer a chan,jennifer c y chan,A5067228740,A5029500670,88
199,isabelle m côté,a m côté,A5048073547,A5011587569,70
200,mo chen,xi chen,A5100387244,A5100690182,71
201,mo chen,j chen,A5100387244,A5100609084,77
202,mo chen,j chen,A5100387244,A5106470991,77
203,mo chen,long chen,A5100387244,A5100336421,75
204,mo chen,xi chen,A5100387244,A5100329904,71
205,mo chen,imin chen,A5100387244,A5024124555,75
206,mo chen,si chen,A5100387244,A5100366176,71
207,mo chen,j chen,A5100387244,A5108293215,77
208,mo chen,j chen,A5100387244,A5082104726,77
209,mo chen,qimin chen,A5100387244,A5069419461,71
210,mo chen,long chen,A5100387244,A5101454288,75
211,mo chen,imin chen,A5100387244,A5011346188,75
212,mo chen,imin chen,A5100387244,A5061389621,75
213,caroline colijn,caroline coljin,A5091754800,A5019122524,93
214,caroline colijn,caroline colijin,A5091754800,A5092252314,97
215,habib chaudhury,sidhartha chaudhury,A5014665875,A5089946703,71
216,habib chaudhury,rimika chaudhury,A5014665875,A5006725311,71
217,xi chen,jing chen,A5100690182,A5100394876,75
218,xi chen,j chen,A5100690182,A5100609084,77
219,xi chen,yuxi chen,A5100690182,A5100764265,88
220,xi chen,j chen,A5100690182,A5106470991,77
221,xi chen,xi chen,A5100690182,A5100329904,100
222,xi chen,imin chen,A5100690182,A5024124555,75
223,xi chen,si chen,A5100690182,A5100366176,86
224,xi chen,j chen,A5100690182,A5108293215,77
225,xi chen,j chen,A5100690182,A5082104726,77
226,xi chen,qimin chen,A5100690182,A5069419461,71
227,xi chen,xiaoban chen,A5100690182,A5016622411,74
228,xi chen,ziniu chen,A5100690182,A5029741209,71
229,xi chen,imin chen,A5100690182,A5011346188,75
230,xi chen,ricky chen,A5100690182,A5056785408,71
231,xi chen,imin chen,A5100690182,A5061389621,75
232,david a cabral,david c clarke,A5014884266,A5062270975,71
233,sarah l canham,rachel canham,A5056237664,A5034142600,81
234,jing chen,j chen,A5100394876,A5100609084,80
235,jing chen,gang chen,A5100394876,A5100389308,78
236,jing chen,j chen,A5100394876,A5106470991,80
237,jing chen,long chen,A5100394876,A5100336421,78
238,jing chen,xi chen,A5100394876,A5100329904,75
239,jing chen,imin chen,A5100394876,A5024124555,78
240,jing chen,si chen,A5100394876,A5100366176,75
241,jing chen,yi-ting chen,A5100394876,A5100348255,76
242,jing chen,j chen,A5100394876,A5108293215,80
243,jing chen,j chen,A5100394876,A5082104726,80
244,jing chen,yixuan chen,A5100394876,A5112913563,70
245,jing chen,qimin chen,A5100394876,A5069419461,74
246,jing chen,long chen,A5100394876,A5101454288,78
247,jing chen,ziniu chen,A5100394876,A5029741209,74
248,jing chen,imin chen,A5100394876,A5011346188,78
249,jing chen,imin chen,A5100394876,A5061389621,78
250,j chen,j chen,A5100609084,A5106470991,100
251,j chen,xi chen,A5100609084,A5100329904,77
252,j chen,si chen,A5100609084,A5100366176,77
253,j chen,j chen,A5100609084,A5108293215,100
254,j chen,j chacón,A5100609084,A5074510211,71
255,j chen,j chen,A5100609084,A5082104726,100
256,allison carter,a carter,A5076004104,A5004107679,73
257,yuxi chen,xi chen,A5100764265,A5100329904,88
258,yuxi chen,si chen,A5100764265,A5100366176,75
259,yuxi chen,chunyu chen,A5100764265,A5100347529,70
260,yuxi chen,yixuan chen,A5100764265,A5112913563,70
261,brian e conway,brian conway,A5109163734,A5101537673,92
262,hugo fv cardoso,hugo fv cardoso,A5078265907,A5029628546,100
263,hugo fv cardoso,hugo cardoso,A5078265907,A5102492080,89
264,david c clarke,dave clarke,A5062270975,A5075735110,80
265,david c clarke,dave c clarke,A5062270975,A5112840346,89
266,julian k christians,aisha k christiansen,A5076318644,A5008836455,77
267,deborah a connolly,deb connolly,A5014109821,A5066779521,80
268,emily e cameron,kevin cameron,A5066336976,A5043147253,71
269,emily e cameron,layla cameron,A5066336976,A5022403286,71
270,gang chen,long chen,A5100389308,A5100336421,78
271,gang chen,shaohuang chen,A5100389308,A5075269359,70
272,gang chen,yixuan chen,A5100389308,A5112913563,70
273,gang chen,anqi a chen,A5100389308,A5035150383,70
274,gang chen,nan-sheng chen,A5100389308,A5049486494,70
275,gang chen,long chen,A5100389308,A5101454288,78
276,gang chen,ange cullen,A5100389308,A5071123497,70
277,gang chen,zhefan chen,A5100389308,A5011632368,70
278,g calderini,jorge calderón,A5008157099,A5025170574,72
279,teresa cheung,s chung,A5077739432,A5108522664,70
280,teresa cheung,tessa cheng,A5077739432,A5051697024,83
281,teresa cheung,teresa p cheung,A5077739432,A5079537793,93
282,teresa cheung,vanessa cheung,A5077739432,A5119532228,74
283,anita t coté,anita coté,A5072214202,A5066224186,91
284,william a cupples,w a cupples,A5110868279,A5110810484,79
285,william a cupples,william p coates,A5110868279,A5069470163,73
286,j chen,xi chen,A5106470991,A5100329904,77
287,j chen,si chen,A5106470991,A5100366176,77
288,j chen,j chen,A5106470991,A5108293215,100
289,j chen,j chacón,A5106470991,A5074510211,71
290,j chen,j chen,A5106470991,A5082104726,100
291,long chen,shaohuang chen,A5100336421,A5075269359,70
292,long chen,long chen,A5100336421,A5101454288,100
293,long chen,kyong chun,A5100336421,A5095550599,74
294,xi chen,imin chen,A5100329904,A5024124555,75
295,xi chen,si chen,A5100329904,A5100366176,86
296,xi chen,j chen,A5100329904,A5108293215,77
297,xi chen,j chen,A5100329904,A5082104726,77
298,xi chen,qimin chen,A5100329904,A5069419461,71
299,xi chen,xiaoban chen,A5100329904,A5016622411,74
300,xi chen,ziniu chen,A5100329904,A5029741209,71
301,xi chen,imin chen,A5100329904,A5011346188,75
302,xi chen,ricky chen,A5100329904,A5056785408,71
303,xi chen,imin chen,A5100329904,A5061389621,75
304,lara campbell,t n campbell,A5102801207,A5019981581,72
305,lara campbell,krishanna campbell,A5102801207,A5032558233,71
306,nicole catherine,nicole chan,A5072737913,A5118116197,74
307,rg cameron,kevin cameron,A5018437437,A5043147253,70
308,rg cameron,layla cameron,A5018437437,A5022403286,70
309,imin chen,si chen,A5024124555,A5100366176,75
310,imin chen,yi-ting chen,A5024124555,A5100348255,76
311,imin chen,yixuan chen,A5024124555,A5112913563,70
312,imin chen,qimin chen,A5024124555,A5069419461,95
313,imin chen,ziniu chen,A5024124555,A5029741209,74
314,imin chen,imin chen,A5024124555,A5011346188,100
315,imin chen,imin chen,A5024124555,A5061389621,100
316,rebecca j cobb,rebecca d cox,A5000846228,A5024026724,81
317,john f chant,john p canal,A5010169014,A5054278216,75
318,stephanie e cleland,stephanie j cooper,A5072231561,A5103638663,70
319,stephen choi,stephen collis,A5046677225,A5015481958,85
320,stephen choi,stephen chastain,A5046677225,A5016082339,79
321,daniel chang,dani chu,A5044668950,A5083177316,70
322,daniel chang,angel xuan chang,A5044668950,A5103619575,71
323,daniel chang,dave chang,A5044668950,A5011390842,82
324,daniel chang,daniel chiang,A5044668950,A5006979877,96
325,daniel chang,nicole chan,A5044668950,A5118116197,70
326,victor cheung,victor cheung,A5055399971,A5107609977,100
327,si chen,s chung,A5100366176,A5108522664,71
328,si chen,j chen,A5100366176,A5108293215,77
329,si chen,j chen,A5100366176,A5082104726,77
330,si chen,qimin chen,A5100366176,A5069419461,71
331,si chen,ys chae,A5100366176,A5103625504,71
332,si chen,ziniu chen,A5100366176,A5029741209,71
333,si chen,imin chen,A5100366176,A5011346188,75
334,si chen,ricky chen,A5100366176,A5056785408,71
335,si chen,imin chen,A5100366176,A5061389621,75
336,yi-ting chen,yixuan chen,A5100348255,A5112913563,70
337,yi-ting chen,qimin chen,A5100348255,A5069419461,73
338,yi-ting chen,imin chen,A5100348255,A5011346188,76
339,yi-ting chen,imin chen,A5100348255,A5061389621,76
340,julia carr,a carr,A5033404204,A5081082111,75
341,shaohuang chen,long chen,A5075269359,A5101454288,70
342,j chen,j chacón,A5108293215,A5074510211,71
343,j chen,j chen,A5108293215,A5082104726,100
344,j chacón,j chen,A5074510211,A5082104726,71
345,kristin chong,christine chuong,A5104109440,A5083724661,83
346,tessa cheng,teresa p cheung,A5051697024,A5079537793,77
347,tessa cheng,vanessa cheung,A5051697024,A5119532228,80
348,paul crowe,tyla crowe,A5110564839,A5061109531,70
349,im côté,a m côté,A5027736032,A5011587569,80
350,helen chong,helen chong,A5110538120,A5113915541,100
351,helen chong,cherlene chang,A5110538120,A5077809227,80
352,george h cheng,george chow,A5064055251,A5108826949,72
353,yixuan chen,yi-geun chae,A5112913563,A5002393954,70
354,yixuan chen,xiaoban chen,A5112913563,A5016622411,70
355,yixuan chen,ian chunn,A5112913563,A5080683263,70
356,yixuan chen,imin chen,A5112913563,A5011346188,70
357,yixuan chen,imin chen,A5112913563,A5061389621,70
358,qimin chen,ziniu chen,A5069419461,A5029741209,70
359,qimin chen,imin chen,A5069419461,A5011346188,95
360,qimin chen,imin chen,A5069419461,A5061389621,95
361,maude comtois‐cabana,maude comtois cabana,A5071955961,A5007654876,95
362,michelle chan,michelle chan,A5113170352,A5102792859,100
363,michelle chan,cherlene chang,A5113170352,A5077809227,74
364,michelle chan,nicole chan,A5113170352,A5118116197,75
365,helen chong,cherlene chang,A5113915541,A5077809227,80
366,hugo fv cardoso,hugo cardoso,A5029628546,A5102492080,89
367,rimika chaudhury,maryum chaudhry,A5006725311,A5021552957,71
368,dani chu,ian chunn,A5083177316,A5080683263,71
369,dani chu,annica chu,A5083177316,A5065197663,78
370,winfield chen,ziniu chen,A5058188173,A5029741209,70
371,a carr,a carter,A5081082111,A5004107679,86
372,long chen,kyong chun,A5101454288,A5095550599,74
373,tyler cole,talia r cole,A5108295940,A5001109789,73
374,tyler cole,tyla crowe,A5108295940,A5061109531,70
375,ziniu chen,imin chen,A5029741209,A5011346188,74
376,ziniu chen,imin chen,A5029741209,A5061389621,74
377,michelle chan,cherlene chang,A5102792859,A5077809227,74
378,michelle chan,nicole chan,A5102792859,A5118116197,75
379,stephanie j cooper,stephanie cooper,A5103638663,A5111618796,94
380,imin chen,imin chen,A5011346188,A5061389621,100
381,dave chang,daniel chiang,A5011390842,A5006979877,78
382,joanna che,annica chu,A5000749234,A5065197663,70
383,lucas clarke,dave clarke,A5001673080,A5075735110,70
384,avneet k chhina,navneet kaur chana,A5042285024,A5004230309,79
385,dave clarke,dave c clarke,A5075735110,A5112840346,92
386,alexander ciok,alex ciok,A5106492693,A5087730138,78
387,stephanie cooper,stephanie charette,A5111618796,A5106655126,71
388,neha claire,neha claire,A5001300939,A5095705208,100
389,caroline coljin,caroline colijin,A5019122524,A5092252314,97
390,jacob mt cartwright,jacob carrigan,A5049642576,A5114105904,73
391,cphln consortium,cancogen consortium,A5113204459,A5113204460,74
392,wesley chenne,el chenier,A5116729088,A5116881146,70
393,e drechsler,e drechsler,A5105505306,A5026796026,100
394,e drechsler,e drechsler,A5105505306,A5107940047,100
395,e drechsler,e drechsler,A5105505306,A5108038763,100
396,e drechsler,e drechsler,A5105505306,A5107883735,100
397,e drechsler,e drechsler,A5105505306,A5106465642,100
398,e drechsler,e drechsler,A5105505306,A5105706924,100
399,e drechsler,e drechsler,A5105505306,A5107904230,100
400,e drechsler,e drechsler,A5105505306,A5107900724,100
401,e drechsler,e drechsler,A5105505306,A5105536486,100
402,e drechsler,e drechsler,A5105505306,A5107893155,100
403,e drechsler,e drechsler,A5105505306,A5108835890,100
404,e drechsler,e drechsler,A5105505306,A5107368050,100
405,e drechsler,e drechsler,A5105505306,A5108122973,100
406,b davids,l davis,A5065529657,A5103103853,80
407,b davids,dit david,A5065529657,A5104282612,71
408,sam m doesburg,sam doesburg,A5081393957,A5022796523,92
409,sheíla delany,kat delany,A5053163006,A5115511041,70
410,j maxwell donelan,max donelan,A5069056622,A5082745401,79
411,j maxwell donelan,max donelan,A5069056622,A5088139050,79
412,garth w p davies,garth davies,A5061377171,A5104079126,86
413,eric deal,eric d digel,A5013341553,A5086535026,76
414,nilgun donmez,anil donmez,A5053611147,A5027106147,83
415,andréanne doyon,andré doyon,A5020845547,A5066893131,85
416,andréanne doyon,andreanne doyon,A5020845547,A5106389029,93
417,paul delany,kat delany,A5016079579,A5115511041,76
418,e drechsler,e drechsler,A5026796026,A5107940047,100
419,e drechsler,e drechsler,A5026796026,A5108038763,100
420,e drechsler,e drechsler,A5026796026,A5107883735,100
421,e drechsler,e drechsler,A5026796026,A5106465642,100
422,e drechsler,e drechsler,A5026796026,A5105706924,100
423,e drechsler,e drechsler,A5026796026,A5107904230,100
424,e drechsler,e drechsler,A5026796026,A5107900724,100
425,e drechsler,e drechsler,A5026796026,A5105536486,100
426,e drechsler,e drechsler,A5026796026,A5107893155,100
427,e drechsler,e drechsler,A5026796026,A5108835890,100
428,e drechsler,e drechsler,A5026796026,A5107368050,100
429,e drechsler,e drechsler,A5026796026,A5108122973,100
430,damion dooley,waldron dooley,A5006394765,A5094737202,74
431,s r dunsiger,s r dunsiger,A5035385095,A5040783091,100
432,thomas donaldson,tom donaldson,A5002800300,A5046128130,90
433,e drechsler,e drechsler,A5107940047,A5108038763,100
434,e drechsler,e drechsler,A5107940047,A5107883735,100
435,e drechsler,e drechsler,A5107940047,A5106465642,100
436,e drechsler,e drechsler,A5107940047,A5105706924,100
437,e drechsler,e drechsler,A5107940047,A5107904230,100
438,e drechsler,e drechsler,A5107940047,A5107900724,100
439,e drechsler,e drechsler,A5107940047,A5105536486,100
440,e drechsler,e drechsler,A5107940047,A5107893155,100
441,e drechsler,e drechsler,A5107940047,A5108835890,100
442,e drechsler,e drechsler,A5107940047,A5107368050,100
443,e drechsler,e drechsler,A5107940047,A5108122973,100
444,e drechsler,e drechsler,A5108038763,A5107883735,100
445,e drechsler,e drechsler,A5108038763,A5106465642,100
446,e drechsler,e drechsler,A5108038763,A5105706924,100
447,e drechsler,e drechsler,A5108038763,A5107904230,100
448,e drechsler,e drechsler,A5108038763,A5107900724,100
449,e drechsler,e drechsler,A5108038763,A5105536486,100
450,e drechsler,e drechsler,A5108038763,A5107893155,100
451,e drechsler,e drechsler,A5108038763,A5108835890,100
452,e drechsler,e drechsler,A5108038763,A5107368050,100
453,e drechsler,e drechsler,A5108038763,A5108122973,100
454,e drechsler,e drechsler,A5107883735,A5106465642,100
455,e drechsler,e drechsler,A5107883735,A5105706924,100
456,e drechsler,e drechsler,A5107883735,A5107904230,100
457,e drechsler,e drechsler,A5107883735,A5107900724,100
458,e drechsler,e drechsler,A5107883735,A5105536486,100
459,e drechsler,e drechsler,A5107883735,A5107893155,100
460,e drechsler,e drechsler,A5107883735,A5108835890,100
461,e drechsler,e drechsler,A5107883735,A5107368050,100
462,e drechsler,e drechsler,A5107883735,A5108122973,100
463,e drechsler,e drechsler,A5106465642,A5105706924,100
464,e drechsler,e drechsler,A5106465642,A5107904230,100
465,e drechsler,e drechsler,A5106465642,A5107900724,100
466,e drechsler,e drechsler,A5106465642,A5105536486,100
467,e drechsler,e drechsler,A5106465642,A5107893155,100
468,e drechsler,e drechsler,A5106465642,A5108835890,100
469,e drechsler,e drechsler,A5106465642,A5107368050,100
470,e drechsler,e drechsler,A5106465642,A5108122973,100
471,e drechsler,e drechsler,A5105706924,A5107904230,100
472,e drechsler,e drechsler,A5105706924,A5107900724,100
473,e drechsler,e drechsler,A5105706924,A5105536486,100
474,e drechsler,e drechsler,A5105706924,A5107893155,100
475,e drechsler,e drechsler,A5105706924,A5108835890,100
476,e drechsler,e drechsler,A5105706924,A5107368050,100
477,e drechsler,e drechsler,A5105706924,A5108122973,100
478,natalie l dinsdale,natalie dusek,A5079854139,A5114563018,71
479,maggie c duncan,mc duncan,A5064094828,A5024929830,75
480,daniel g derksen,danielle h derrick,A5062564021,A5059440078,71
481,daniel g derksen,danielle n devries,A5062564021,A5066747131,71
482,jack davis,l davis,A5053177492,A5103103853,71
